X,Y,OBJECTID,Schoolnumber,Name,Province,SchoolLevel,District,Grant_Class,latitude,longitude
309363.023318085,7716030.31342183,5584,10798,RENCO MINE PRIMARY,Masvingo,Primary,Masvingo,P2,-20.64533,31.17022
374322.786584931,7695956.33876434,5585,10799,CHIPIWA CANE PLANTER,Masvingo,Primary,Chiredzi,P3,-20.83216,31.79215
346517.84217729,7840783.4145408,5586,10800,CHITSA,Masvingo,Secondary,Gutu,S3,-19.52177,31.53724
353829.457547515,7800334.24412244,5587,10801,DUNGU,Masvingo,Primary,Bikita,P3,-19.88775,31.60374
272992.576721981,7779506.6907395,5588,10802,VICTORIA HIGH,Masvingo,Secondary,Masvingo,S1,-20.0681,30.82933
354268.611349849,7825665.96285054,5589,10803,BATANAI,Masvingo,Primary,Gutu,P3,-19.65893,31.60992
228315.911209152,7782882.88411592,5590,10804,MADANGOMBE,Masvingo,Secondary,Chivi,S3,-20.03186,30.40293
255543.600412589,7680286.19313573,5591,10805,CHIKADZI,Masvingo,Primary,Mwenezi,P3,-20.96179,30.64894
219416.260763039,7655215.69575005,5592,10807,BANGWE  PRIMARY,Masvingo,Primary,Mwenezi,P3,-21.18292,30.29767
207689.248698142,7649508.68064442,5593,10808,SHAYAMAVHUDZI,Masvingo,Primary,Mwenezi,P3,-21.23258,30.18385
246708.618962154,7699552.40261062,5594,10809,RUZAMBU PRIMARY,Masvingo,Primary,Mwenezi,P3,-20.78667,30.56683
243593.185393728,7650629.64898535,5595,10810,CHEMVANA PRIMARY,Masvingo,Primary,Mwenezi,P3,-21.22788,30.52966
277205.621620116,7743190.6312525,5596,10811,MAPANZURE HIGH,Masvingo,Secondary,Masvingo,S3,-20.39653,30.86512
322174.688371827,7786003.31538751,5597,10812,MUTENDI,Masvingo,Primary,Masvingo,P3,-20.01457,31.30007
355180.408893685,7762592.35802758,5598,10813,MAZUNGUNYE,Masvingo,Secondary,Bikita,S3,-20.22881,31.61365
271798.338985585,7778012.71608031,5599,10814,MUCHEKE,Masvingo,Secondary,Masvingo,S2,-20.08145,30.81773
272811.25919927,7777039.2364543,5600,10815,NDARAMA MUCHEKE 2,Masvingo,Secondary,Masvingo,S2,-20.09036,30.82729
254002.759722774,7681339.03820096,5601,10816,MWENEZI,Masvingo,Secondary,Mwenezi,S2,-20.95208,30.63428
293237.151018434,7804399.13234324,5602,10817,NERUPIRI,Masvingo,Secondary,Gutu,S3,-19.84556,31.02562
269919.034037649,7696417.58815095,5603,10818,NGUNDU HALT,Masvingo,Secondary,Chivi,S3,-20.81799,30.78925
335733.020960569,7724448.38920209,5604,10819,RUDHANDA,Masvingo,Secondary,Zaka,S3,-20.57179,31.42403
257278.033608075,7781953.27419729,5605,10820,TEMERAIRE,Masvingo,Secondary,Masvingo,S2,-20.0441,30.67948
336527.811193177,7558434.98079716,5606,10821,MALIPATI,Masvingo,Secondary,Chiredzi,S2,-22.07127,31.41564
363085.566144083,7674512.94493275,5607,10822,CHIREDZI GVT,Masvingo,Secondary,Chiredzi,S2,-21.02507,31.68248
412127.290586185,7671648.53611059,5608,10823,MACHOKA,Masvingo,Primary,Chiredzi,P3,-21.05395,32.15421
334914.536370301,7620803.58573609,5609,10824,TICHADYA,Masvingo,Primary,Chiredzi,P3,-21.50785,31.40625
288985.028288855,7726388.25494198,5610,10825,GWAMANJOMA,Masvingo,Primary,Masvingo,P3,-20.54961,30.97595
281427.879648828,7728192.03946464,5611,10826,GUNIKUNI,Masvingo,Primary,Masvingo,P3,-20.53246,30.90372
312162.81344418,7848259.0289549,5612,10827,TONGOGARA,Masvingo,Primary,Gutu,P3,-19.4513,31.21067
284938.622789347,7718191.57227387,5613,10828,RARANGWE ,Masvingo,Primary,Masvingo,P3,-20.62317,30.93616
217282.821847654,7764267.73927437,5614,10829,RUBWERUCHENA,Masvingo,Primary,Chivi,P3,-20.19831,30.29466
372761.748777122,7679171.76481821,5615,10830,NANDI PRIMARY,Masvingo,Primary,Chiredzi,P3,-20.98368,31.77592
322364.290144519,7713785.79803044,5616,10831,SAZAUME,Masvingo,Primary,Zaka,P3,-20.66688,31.29474
271355.222341837,7778532.93733489,5617,10832,DIKWINDI PRIMARY,Masvingo,Primary,Masvingo,P3,-20.0767,30.81356
370252.219594459,7713166.20698263,5618,10833,NYANGAMBE,Masvingo,Primary,Chiredzi,P3,-20.67641,31.75431
302271.680769346,7758232.13070776,5619,10834,MASHONGA PRIMARY,Masvingo,Primary,Masvingo,P3,-20.26346,31.10686
269618.995833748,7725763.75363018,5620,10835,GWATUTA PRIMARY,Masvingo,Primary,Masvingo,P3,-20.55298,30.79021
310258.768658548,7823163.28806559,5621,10836,CHIPANGANE,Masvingo,Primary,Gutu,P3,-19.6778,31.19001
325926.640271145,7778908.13713454,5622,10837,RUMWANDA PRIMARY,Masvingo,Primary,Masvingo,P3,-20.079,31.33525
290044.716150584,7695217.65299999,5623,10838,NYAHOMBE PRIMARY,Masvingo,Primary,Chivi,P3,-20.83121,30.98239
407006.642265375,7794114.37142337,5624,10839,MADZIVIRE,Masvingo,Primary,Bikita,P3,-19.94721,32.11133
397655.283316908,7667298.35744135,5625,10840,BENZI,Masvingo,Primary,Chiredzi,P3,-21.0925,32.01467
397575.844378214,7679491.44204163,5626,10841,MWENJE PRIMARY,Masvingo,Primary,Chiredzi,P3,-20.98234,32.01463
316438.117460797,7860571.25583342,5627,10842,MVIMVI PRIMARY,Masvingo,Primary,Gutu,P3,-19.34048,31.25257
322509.566028137,7532348.01639839,5628,10843,GWAIVHI,Masvingo,Primary,Chiredzi,P3,-22.30547,31.27695
342932.523443902,7638873.83596312,5629,10844,MAJIJIMBA,Masvingo,Primary,Chiredzi,P3,-21.34536,31.48532
306655.490413381,7746546.32280546,5630,10845,KUBATANA,Masvingo,Primary,Zaka,P3,-20.36945,31.14756
317150.207738804,7709133.07402472,5631,10846,NJIVA PRIMARY,Masvingo,Primary,Zaka,P3,-20.7084,31.24422
354733.599818186,7835817.60473875,5632,10847,DOPOTA ,Masvingo,Primary,Gutu,P3,-19.56725,31.61514
403358.510953451,7684213.64056892,5633,10848,CHISAMBIJI,Masvingo,Primary,Chiredzi,P3,-20.93999,32.07052
286607.03542097,7750731.68394684,5634,10849,BARAHANGA,Masvingo,Primary,Masvingo,P3,-20.32951,30.95606
303261.8663988,7751121.67736157,5635,10850,BARAMANZA,Masvingo,Primary,Zaka,P3,-20.32778,31.11556
343052.047700122,7776649.61224799,5636,10851,GONDO PRIMARY,Masvingo,Primary,Zaka,P3,-20.10087,31.49879
289315.128486897,7713173.67244254,5637,10852,CHEHUDO PRIMARY,Masvingo,Primary,Masvingo,P3,-20.66898,30.97754
353284.799949391,7741666.73371036,5638,10853,MASVINGAMASHAVA,Masvingo,Primary,Zaka,P3,-20.4177,31.5938
232109.244280855,7651191.84473674,5639,10854,HARIYOVUMBA,Masvingo,Primary,Mwenezi,P3,-21.22115,30.41919
300621.283446191,7767716.64294316,5640,10855,CHEVEDAN ,Masvingo,Primary,Masvingo,P3,-20.17763,31.09211
292295.074029924,7684117.55381025,5641,10856,TOKWE ,Masvingo,Primary,Chivi,P3,-20.9317,31.00268
326888.6130265,7757978.267336,5642,10857,MUPARURI,Masvingo,Primary,Zaka,P3,-20.26814,31.34245
280787.56217656,7682241.44315534,5643,10858,SIMUDZIRAI PRIMARY,Masvingo,Primary,Chivi,P3,-20.94731,30.89184
311263.650394703,7831979.86121089,5644,10859,MAREGEDZE,Masvingo,Primary,Gutu,P3,-19.59826,31.20048
393069.098944241,7768090.93416676,5645,10860,UTEKE,Masvingo,Primary,Bikita,P3,-20.18162,31.97663
388452.335828077,7754625.02802834,5646,10861,CHEDUTU,Masvingo,Primary,Bikita,P3,-20.30302,31.93162
292782.486883828,7824425.85830985,5647,10862,GONDWI ,Masvingo,Primary,Gutu,P3,-19.66464,31.02351
299009.723723982,7819110.63541402,5648,10863,MUSHAVIRI ,Masvingo,Primary,Gutu,P3,-19.71329,31.08231
333633.968574272,7531770.0987587,5649,10864,MUGIVIZA,Masvingo,Primary,Chiredzi,P3,-22.3118,31.38485
377566.2344931,7656806.00312753,5650,10865,MAKHOSIYA,Masvingo,Primary,Chiredzi,P3,-21.18605,31.82054
384668.304263146,7701964.86427498,5651,10866,POREPORE,Masvingo,Primary,Chiredzi,P3,-20.77855,31.89196
243679.210172519,7725750.33382542,5652,10867,CHAMATUTU PRIMARY,Masvingo,Primary,Chivi,P3,-20.54975,30.54156
336283.897246415,7551242.74022678,5653,10868,MUHLEKWANI,Masvingo,Primary,Chiredzi,P3,-22.1362,31.41255
214006.606706942,7766764.34848851,5654,10869,RUTEDZE PRIMARY,Masvingo,Primary,Chivi,P3,-20.17529,30.26373
264158.187557696,7757852.30972391,5655,10870,MUKONDE PRIMARY,Masvingo,Primary,Masvingo,P3,-20.26257,30.74209
275297.897602547,7762501.36237355,5656,10871,GWENGAVI PRIMARY,Masvingo,Primary,Masvingo,P3,-20.22193,30.84926
248622.771532081,7765467.30706946,5657,10872,ZVEHURU PRIMARY,Masvingo,Primary,Masvingo,P3,-20.19184,30.59451
276408.181460146,7742688.55406689,5658,10873,MUCHENURWA,Masvingo,Primary,Masvingo,P3,-20.40097,30.85742
258930.23891968,7791186.11774647,5659,10874,CHIDZIKWE PRIMARY,Masvingo,Primary,Masvingo,P3,-19.96094,30.69648
388975.707411534,7778251.18099784,5660,10875,MUVAVA,Masvingo,Primary,Bikita,P3,-20.08959,31.93808
284547.773849821,7782924.19380312,5661,10876,RUFARO PRIMARY,Masvingo,Primary,Masvingo,P3,-20.03856,30.94017
352839.923540639,7669378.08987853,5662,10877,HIPPO VALLEY,Masvingo,Primary,Chiredzi,P1,-21.07066,31.58347
283421.400522749,7826552.50378156,5663,10878,CHAVAROVE,Masvingo,Primary,Gutu,P3,-19.64443,30.93451
271516.444831445,7776051.10549302,5664,10879,VUROMBO PRIMARY,Masvingo,Primary,Masvingo,P3,-20.09913,30.81479
388189.943863365,7760636.72977028,5665,10880,CHINYIKA,Masvingo,Primary,Bikita,P3,-20.24869,31.92948
274274.46411037,7778042.72324619,5666,10881,RUJEKO PRIMARY,Masvingo,Primary,Masvingo,P2,-20.08147,30.8414
362161.217999586,7642543.70222605,5667,10882,CHIKHOVO,Masvingo,Primary,Chiredzi,P3,-21.31378,31.67101
417881.57549985,7708871.57578143,5668,10883,DOMBO,Masvingo,Primary,Chiredzi,P3,-20.71791,32.21135
397355.567236156,7793195.16537017,5669,10884,MBUYANEHANDA,Masvingo,Primary,Bikita,P3,-19.95503,32.01906
274733.847705406,7780711.94829275,5670,10885,KYLE PREPARATORY,Masvingo,Primary,Masvingo,P1,-20.05742,30.84612
306818.172061177,7827409.84311926,5671,10886,HWIRU,Masvingo,Primary,Gutu,P3,-19.63911,31.15764
254066.041751819,7759986.50212663,5672,10887,MHUNGUDZA PRIMARY,Masvingo,Primary,Masvingo,P2,-20.24203,30.64582
350824.723600495,7646494.00811828,5673,10888,GWASECHE,Masvingo,Primary,Chiredzi,P3,-21.2772,31.56208
312109.943890832,7727182.01054868,5674,10889,MASARASARA,Masvingo,Primary,Masvingo,P3,-20.54489,31.19776
239755.907428787,7752347.76813602,5675,10890,MADYANGOVE,Masvingo,Primary,Chivi,P3,-20.3091,30.50783
301067.398696187,7697770.51202258,5676,10891,TOKWANE NGUNDU,Masvingo,Primary,Masvingo,P3,-20.80937,31.08856
239695.740857803,7705473.5904178,5677,10892,RUZOGWE,Masvingo,Primary,Mwenezi,P3,-20.73225,30.50039
249866.227983898,7654884.89358015,5678,10893,CHOMUKAMBA,Masvingo,Primary,Mwenezi,P3,-21.19034,30.59068
260763.034367808,7761895.68569944,5679,10894,NYANDA  PRIMARY,Masvingo,Primary,Masvingo,P3,-20.22564,30.71014
344573.807627795,7717215.0405238,5680,10895,MACHIVA PRIMARY,Masvingo,Primary,Zaka,P3,-20.63788,31.50819
386815.341000118,7747429.84970555,5681,10896,MAKOTA,Masvingo,Primary,Bikita,P3,-20.36793,31.91549
339212.454493084,7795858.73385195,5682,10897,RUSUNUNGUKO,Masvingo,Primary,Bikita,P3,-19.92703,31.46376
330278.341925482,7823806.76866727,5683,10898,DEWURE,Masvingo,Primary,Gutu,P3,-19.67381,31.38098
270756.891925467,7776769.81592875,5684,10899,RUNYARARO,Masvingo,Primary,Masvingo,P2,-20.09255,30.80762
274948.806239765,7686954.67449833,5685,10900,DIMBITI ,Masvingo,Primary,Chivi,P3,-20.90405,30.83633
305043.177848131,7556521.33098691,5686,10901,CHILUGWI PRIMARY,Masvingo,Primary,Chiredzi,P3,-22.08531,31.11038
331819.983400194,7547212.41795666,5687,10902,CHISHINYA,Masvingo,Primary,Chiredzi,P3,-22.17217,31.36886
317764.176857841,7536403.88795879,5688,10903,DHAVATA,Masvingo,Primary,Chiredzi,P3,-22.26835,31.23136
353257.114965019,7625411.03820832,5689,10904,MACHINDU,Masvingo,Primary,Chiredzi,P3,-21.46783,31.58369
325683.812747157,7555972.05172579,5690,10905,RUTANDARE PRIM,Masvingo,Primary,Chiredzi,P3,-22.09246,31.31031
307688.203215681,7716297.03840404,5691,10906,MASHAPA S D A ,Masvingo,Primary,Masvingo,P3,-20.64275,31.15418
291217.741136242,7756835.28503116,5692,10907,BOROMA PRY,Masvingo,Primary,Masvingo,P3,-20.2749,31.00091
356846.055463912,7631273.14998063,5693,10908,CHINGELE PRIMARY,Masvingo,Primary,Chiredzi,P3,-21.41517,31.61882
263676.166391639,7820885.78851161,5694,10909,CHADOMUNHU,Masvingo,Primary,Gutu,P3,-19.69334,30.74559
200984.390308202,7668844.79750322,5695,10910,GADZIKA ,Masvingo,Primary,Mwenezi,P3,-21.057,30.12269
341285.935032889,7823499.65287911,5696,10911,GUZHA SECONDARY,Masvingo,Secondary,Gutu,S3,-19.6775,31.48593
264804.494801009,7651043.63992028,5697,10912,RUTENGA(SACRED HEART),Masvingo,Secondary,Mwenezi,S3,-21.22701,30.73395
353822.730093565,7786674.74066591,5698,10913,DUMA ,Masvingo,Primary,Bikita,P3,-20.01115,31.60259
267404.450140138,7683606.10185771,5699,10914,HLEZANA,Masvingo,Secondary,Mwenezi,S3,-20.93335,30.76339
224024.06181731,7652419.61326212,5700,10915,MACHENA PRIMARY,Masvingo,Primary,Mwenezi,P3,-21.20886,30.34156
263949.253202209,7683350.4094428,5701,10916,CHESVINGO PRIMARY,Masvingo,Primary,Mwenezi,P3,-20.93522,30.73015
,,5702,10917,ROMWE PRIMARY SCHOOL,Masvingo,Primary,Chiredzi,P3,,0
,,5703,10918,BATANAI PRIMARY SCHOOL,Masvingo,Primary,Chiredzi,P3,,0
374773.071644398,7650178.393536,5704,10919,CHAMBUTA BAPTIST ,Masvingo,Secondary,Chiredzi,S3,-21.24573,31.79315
331414.769468629,7786827.59505809,5705,10920,RIVERTON ACADEMY,Masvingo,Secondary,Masvingo,S1,-20.00795,31.38845
341515.980293027,7760151.19623072,5706,10921,KWAMUTEVHURE,Masvingo,Secondary,Zaka,S3,-20.24978,31.48266
239151.558382565,7752646.56748322,5707,10922,NYANINGWE,Masvingo,Secondary,Chivi,S3,-20.30632,30.50209
332068.98460108,7672863.9732404,5708,10923,LOWVELD S D A,Masvingo,Primary,Chiredzi,P3,-21.03739,31.38393
224897.902855451,7653842.46614949,5709,10924,BOTERERE,Masvingo,Primary,Mwenezi,P3,-21.19615,30.3502
346618.064072167,7626746.83968489,5710,10925,CHITEYA ,Masvingo,Primary,Chiredzi,P3,-21.45521,31.51975
287185.922390918,7874604.85518819,5711,10926,MAKOMBORERO,Masvingo,Primary,Gutu,P3,-19.21085,30.97578
281226.171707008,7695867.88977041,5712,10928,SHONGAMITI,Masvingo,Secondary,Chivi,S3,-20.82432,30.89777
212866.291574451,7769425.52487973,5713,10929,MUDADISI,Masvingo,Secondary,Chivi,S3,-20.1511,30.25325
237133.901392824,7724958.08708565,5714,10930,VUNDEMBE ,Masvingo,Primary,Chivi,P3,-20.556,30.47871
334753.678959302,7711340.72072394,5715,10931,FEVERSHAM PRIMARY,Masvingo,Primary,Chiredzi,P3,-20.6901,31.41341
297206.400454645,7826935.75714761,5716,10932,TATORAIVHU,Masvingo,Primary,Gutu,P3,-19.64243,31.06596
289890.885274494,7830031.1961869,5717,10933,TARIRO ,Masvingo,Primary,Gutu,P3,-19.61371,30.99657
323282.139684946,7705746.23971645,5718,10934,BANGALA,Masvingo,Primary,Chiredzi,P3,-20.73958,31.30274
355599.40523973,7789204.41073841,5719,10935,MUTARARA PRIMARY,Masvingo,Primary,Bikita,P3,-19.98843,31.61977
299126.796633482,7783543.99762312,5720,10937,SANANGWE,Masvingo,Primary,Masvingo,P3,-20.03453,31.07956
,,5721,10938,WENDEDZO,Masvingo,Primary,Masvingo,P3,,0
,,5722,10939,CHIKWIZA,Masvingo,Primary,Gutu,P3,,0
359423.222571991,7713376.2672064,5723,10942,NGWANA ,Masvingo,Primary,Chiredzi,P3,-20.67373,31.65038
348496.530569706,7729815.40126216,5724,10943,MAKUMIRE PRIMARY SCHOOL,Masvingo,Primary,Zaka,P3,-20.52438,31.54691
349669.759766599,7710302.21080963,5725,10944,JUDEA ,Masvingo,Primary,Chiredzi,P3,-20.70074,31.5565
360397.585656768,7717511.19193826,5726,10945,MBENGWA PRIMARY SCHOOL,Masvingo,Primary,Chiredzi,P3,-20.63645,31.66006
217447.980491946,7773404.72899176,5727,10947,CHAMASVINGA  SEC,Masvingo,Secondary,Chivi,S3,-20.11586,30.29766
240723.019477822,7759897.89412919,5728,10948,CHITENDERANO  SEC,Masvingo,Secondary,Chivi,S3,-20.24107,30.51817
382691.052227837,7721058.5351138,5729,10950,CHIGONONO PRY,Masvingo,Primary,Chiredzi,P3,-20.60593,31.87424
393392.404114569,7737998.57851538,5730,10951,MANHENGA,Masvingo,Primary,Chiredzi,P3,-20.45352,31.97794
273809.077780846,7777301.37772663,5731,10952,SHAKASHE,Masvingo,Primary,Masvingo,P2,-20.08811,30.83686
313258.060958038,7782756.21881729,5732,10953,CHIKWANDA,Masvingo,Primary,Masvingo,P3,-20.04306,31.21453
304562.672416873,7777855.90778912,5733,10954,ZISHUMBE,Masvingo,Primary,Masvingo,P3,-20.08646,31.1309
,,5734,10955,ZIBWOWA,Masvingo,Secondary,Zaka,S3,,0
401394.828613282,7700000.38943204,5735,10956,GUDO ,Masvingo,Primary,Chiredzi,P3,-20.79726,32.05253
271330.315456104,7766027.53456278,5736,10957,MUKONDE SALE CAMP PRIMARY SCHOOL,Masvingo,Primary,Masvingo,P3,-20.18962,30.81175
,,5737,10958,NYUNI PRIMARY SCHOOL,Masvingo,Primary,Mwenezi,P3,,0
,,5738,10959,PELENDAVA PRIMARY SCHOOL,Masvingo,Primary,Mwenezi,P3,,0
341317.366334683,7703671.79330221,5739,10960,TAKUNDA,Masvingo,Primary,Chiredzi,P3,-20.75994,31.47572
270539.345523319,7820600.11456775,5740,10961,THORNHILL  SATELLITE ,Masvingo,Primary,Gutu,P3,-19.69673,30.81099
,,5741,10962,MASANGULA PRIMARY SCHOOL,Masvingo,Primary,Mwenezi,P3,,0
302368.69985987,7682905.68107952,5742,10963,CHIPABWE ,Masvingo,Primary,Chiredzi,P3,-20.94375,31.09937
256330.501375764,7674799.32255082,5743,10964,MAVAMBO,Masvingo,Primary,Mwenezi,P3,-21.01143,30.65573
301943.481733269,7622600.85767562,5744,10965,MATENGA,Masvingo,Primary,Mwenezi,P3,-21.48828,31.08828
196607.923191583,7662790.96265469,5745,10966,MASVAYAMWANDO PRY,Masvingo,Primary,Mwenezi,P3,-21.11091,30.07955
226138.411650033,7624695.22406838,5746,10967,SHINGIRIRAI,Masvingo,Primary,Mwenezi,P3,-21.45941,30.35743
189534.196831957,7658274.08371846,5747,10968,RUSHANGARUMWE,Masvingo,Primary,Mwenezi,P3,-21.15048,30.01071
257265.182008046,7667227.77135273,5748,10969,RUSAZA,Masvingo,Primary,Mwenezi,P3,-21.07991,30.66365
258716.214004298,7645913.13836973,5749,10970,RINETTE,Masvingo,Primary,Mwenezi,P3,-21.27253,30.6746
169203.119315182,7668162.73826423,5750,10971,PEREGWE,Masvingo,Primary,Mwenezi,P3,-21.0577,29.81708
245459.476064073,7676809.58267617,5751,10973,NESHURO,Masvingo,Primary,Mwenezi,P3,-20.99181,30.55151
370251.18639042,7713165.09213157,5752,10974,NYANGAMBE PRY,Masvingo,Primary,Mwenezi,P3,-20.67642,31.7543
246208.630818749,7693562.10571212,5753,10975,SHAZHAUME,Masvingo,Primary,Mwenezi,P3,-20.84068,30.56116
286695.909374937,7643704.40270886,5754,10976,MARIRANGWE PRY,Masvingo,Primary,Mwenezi,P3,-21.29598,30.94384
267184.876775341,7658446.4697808,5755,10977,MARIOT 1 PRY,Masvingo,Primary,Mwenezi,P3,-21.16048,30.75788
222510.85725586,7658670.73051006,5756,10978,MARANDA,Masvingo,Primary,Mwenezi,P3,-21.15221,30.32801
226800.861147867,7665666.8937712,5757,10979,MANYUCHI PRIMARY,Masvingo,Primary,Mwenezi,P3,-21.08971,30.3704
272438.730791094,7631276.74017324,5758,10980,MANGONDI,Masvingo,Primary,Mwenezi,P3,-21.40645,30.80481
203473.029286347,7618212.74900836,5759,10981,MAKUVIRE ,Masvingo,Primary,Mwenezi,P3,-21.51431,30.13778
190526.707989091,7669062.68684278,5760,10982,MAKUGWE,Masvingo,Primary,Mwenezi,P3,-21.0533,30.0222
249885.796958811,7629854.41297069,5761,10983,MAFOMOTI,Masvingo,Primary,Mwenezi,P3,-21.4163,30.58718
142021.032797266,7665284.40627438,5762,10984,MADZIDZI ,Masvingo,Primary,Mwenezi,P3,-21.07856,29.55528
185758.265772576,7667061.09533927,5763,10985,MADAMWA,Masvingo,Primary,Mwenezi,P3,-21.07055,29.976
,,5764,10986,LIRHANZO PRIMARY,Masvingo,Primary,Mwenezi,P3,,0
340184.295509602,7643171.7690518,5765,10987,HUMELELO,Masvingo,Primary,Mwenezi,P3,-21.3063,31.45923
255813.631733208,7653561.96535472,5766,10988,GWAMARARA,Masvingo,Primary,Mwenezi,P3,-21.20309,30.64774
,,5767,10989,CHENGWE PRIMARY,Masvingo,Primary,Mwenezi,P3,,0
308983.746822376,7645605.40353939,5768,10990,CHINGWIZI,Masvingo,Primary,Mwenezi,P3,-21.2813,31.15881
272046.643588048,7674620.53095005,5769,10991,CHIMBI PRIMARY SCHOOL,Masvingo,Primary,Mwenezi,P3,-21.01506,30.80682
238944.025146676,7667685.45556548,5770,10992,CHIKWALAKWALA,Masvingo,Primary,Mwenezi,P3,-21.07326,30.4875
,,5771,10993,CHIKOKOKO,Masvingo,Primary,Mwenezi,P3,,0
276651.725986215,7667119.90387954,5772,10994,ZVATAIDA ,Masvingo,Primary,Mwenezi,P3,-21.08335,30.85013
300935.503106245,7688462.95784958,5773,10996,BETURE ,Masvingo,Primary,Chiredzi,P3,-20.89341,31.08623
404793.20080227,7661285.22644328,5774,10997,NDALI-BILINGWE,Masvingo,Primary,Chiredzi,P3,-21.14721,32.08305
407245.951942928,7734487.78825351,5775,10998,CHEGWITE,Masvingo,Primary,Chiredzi,P3,-20.48597,32.11056
368384.339729175,7629708.94100935,5776,10999,CHEHONDO,Masvingo,Primary,Chiredzi,P3,-21.43018,31.73
418258.108632709,7717356.95383178,5777,11000,CHIBEPERO PRY,Masvingo,Primary,Chiredzi,P3,-20.64126,32.21536
406003.50018623,7688152.57076473,5778,11001,CHIVANGE,Masvingo,Primary,Chiredzi,P3,-20.90454,32.09617
321265.970335857,7617717.6107778,5779,11002,CHOMUKUYU,Masvingo,Primary,Chiredzi,P3,-21.53441,31.2742
310913.623370651,7541339.03103002,5780,11003,DAKALE,Masvingo,Primary,Chiredzi,P3,-22.22305,31.16548
413689.836944525,7705285.60872632,5781,11004,DIKITIKI (MUNDA),Masvingo,Primary,Chiredzi,P3,-20.75012,32.17092
318160.53730201,7667859.74932378,5782,11005, BASI,Masvingo,Primary,Chiredzi,P3,-21.08126,31.2496
303778.088561419,7693014.43079609,5783,11006,DUNUZA-CHISASE PRY,Masvingo,Primary,Chiredzi,P3,-20.85261,31.11406
319584.538724872,7674037.16130875,5784,11007,DUNUZA MAHENYELE,Masvingo,Primary,Chiredzi,P3,-21.02561,31.26395
307133.517005218,7682859.64725157,5785,11008,GWERIMA,Masvingo,Primary,Chiredzi,P3,-20.94467,31.14517
356182.857834247,7710472.99201763,5786,11009,CHIKWIRIRE,Masvingo,Primary,Chiredzi,P3,-20.69971,31.61904
,,5787,11010,GUZUVE,Masvingo,Primary,Gutu,P3,,0
307400.917335991,7562399.99522665,5788,11011,DHAFI ,Masvingo,Primary,Chiredzi,P3,-22.03249,31.13392
331106.654539728,7713800.11067159,5789,11012,CHITOPE,Masvingo,Primary,Chiredzi,P3,-20.66756,31.37864
395485.757097699,7659177.73509824,5790,11013,CHITEZANI PRY,Masvingo,Primary,Chiredzi,P3,-21.16574,31.99329
315196.747119289,7680267.04604807,5791,11014,DUNUZA USWAUSHAVA,Masvingo,Primary,Chiredzi,P3,-20.96891,31.22241
363741.120238196,7706590.42345508,5792,11015,DURUWUYU PRIMARY,Masvingo,Primary,Chiredzi,P3,-20.73535,31.6913
323584.901957084,7671783.80528241,5793,11016,MAC BHOMBA PRIMARY,Masvingo,Primary,Chiredzi,P3,-21.04635,31.3022
,,5794,11017,JERERA PRIMARY,Masvingo,Primary,Zaka,P3,,0
336350.963876307,7700923.95889629,5795,11018,MASIMBAAVANHU,Masvingo,Primary,Chiredzi,P3,-20.78433,31.42777
388338.496337338,7682690.753382,5796,11019,MARAMBAKUZARA,Masvingo,Primary,Chiredzi,P3,-20.9529,31.92598
320836.417437544,7677968.11464573,5797,11020,MANHEKWE-DUNUZA SATELLITE,Masvingo,Primary,Chiredzi,P3,-20.99023,31.2764
370380.294436667,7686607.80429954,5798,11021,MAGUMIRE,Masvingo,Primary,Chiredzi,P3,-20.91634,31.75357
332483.530113613,7632270.54596325,5799,11022,MAC KUSHINGA,Masvingo,Primary,Chiredzi,P3,-21.40406,31.38393
346808.337396408,7687593.74001958,5800,11023,KUSHINGA-NYATI,Masvingo,Primary,Chiredzi,P3,-20.90563,31.52704
,,5801,11024,J B PRIMARY SCHOOL,Masvingo,Primary,Mwenezi,P3,,0
387721.234908216,7733129.74783695,5802,11025,NEMUSASA PRIMARY,Masvingo,Primary,Chiredzi,P3,-20.49718,31.92327
380169.790158081,7680226.37463511,5803,11026,NYAVASIKANA ,Masvingo,Primary,Chiredzi,P3,-20.97465,31.84725
389161.95211513,7726649.66018723,5804,11027,MUKAZI,Masvingo,Primary,Chiredzi,P3,-20.55581,31.93668
352102.749998194,7694953.56701095,5805,11028,MUNGWEZI ,Masvingo,Primary,Chiredzi,P3,-20.83958,31.57856
379330.811776587,7716402.55915651,5806,11029,MATEDZI,Masvingo,Primary,Chiredzi,P3,-20.64778,31.84168
324674.992286081,7694543.94504755,5807,11030,MAPFUPAAMUKA PRIMARY SCHO,Masvingo,Primary,Chiredzi,P3,-20.84089,31.31499
307573.644252401,7688803.17050095,5808,11031,MASIMBITI PRIMARY SCHOOL,Masvingo,Primary,Chiredzi,P3,-20.89104,31.15006
328527.250407111,7711278.63920281,5809,11032,ZINEVI  ,Masvingo,Primary,Chiredzi,P3,-20.6901,31.35364
